,laptop_ID,Company,Product,TypeName,Inches,Screen Resolution,X_res,Y_res,Full HD,Quad HD+,4K Ultra HD,IPS,Touch Screen,CPU Name,CPU Freq (GHz),RAM (GB),HDD,SSD,Flash Storage,GPU,OS,Weight (kg),Price_euros
792,802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.5,8,0,256,0,AMD Radeon,Windows 10,2.08,959.0000000000003
793,803,Apple,"MacBook 12""",Ultrabook,12.0,2304x1440,2304,1440,0,1,0,1,0,Intel Core M,1.2,8,0,0,512,Intel HD Graphics,Mac X,0.92,1164.9999999999998
794,804,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,2560,1440,0,1,0,1,1,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.42,2329.9999999999995
795,805,Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.1,4,0,0,32,Intel HD Graphics,Windows 10,1.63,299.0000000000001
796,806,Dell,Latitude 3580,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,8,0,128,0,Intel HD Graphics,Windows 10,1.95,809.9999999999998
797,807,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,2.7,8,0,256,0,Intel HD Graphics,Windows 10,1.38,1348.9999999999998
798,808,Dell,Vostro 5568,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.0,8,0,256,0,AMD Radeon,Windows 10,2.0,738.9999999999998
799,809,HP,ZBook 17,Workstation,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,8,0,256,0,Nvidia Quadro,Windows 10,3.14,2064.8999999999996
800,810,Asus,Pro P2540UA-XS51,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,2.37,1098.9999999999998
801,811,Dell,XPS 13,Ultrabook,13.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.29,1499.0
802,812,Dell,XPS 15,Notebook,15.6,3840x2160,3840,2160,0,0,1,0,1,Intel Core i5,2.5,8,0,256,0,Nvidia GeForce GTX,Windows 10,2.06,1749.0000000000002
803,813,Dell,Latitude 3180,Netbook,11.6,1366x768,1366,768,1,0,0,0,0,Intel Pentium Quad,1.1,4,0,128,0,Intel HD Graphics,Windows 10,1.63,743.9999999999998
804,814,HP,EliteBook 820,Netbook,12.5,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.6,8,0,256,0,Intel HD Graphics,Windows 10,1.26,1389.0000000000005
805,815,Toshiba,Satellite Pro,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,Windows 10,2.1,780.0000000000001
806,816,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,1366x768,1366,768,1,0,0,0,0,AMD A-Series,2.5,8,2000,0,0,AMD Radeon,Windows 10,2.04,629.0000000000002
807,817,Dell,Inspiron 7567,Gaming,15.6,3840x2160,3840,2160,0,0,1,0,0,Intel Core i7,2.8,16,0,512,0,Nvidia GeForce GTX,Windows 10,2.62,1678.9999999999998
808,818,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,4,1000,0,0,Nvidia GeForce M,Windows 10,2.4,609.0000000000001
809,819,HP,Omen 17-an012dx,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,12,1000,0,0,AMD Radeon,Windows 10,3.74,1749.0000000000002
810,820,MSI,GE72MVR 7RG,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,512,0,Nvidia GeForce GTX,Windows 10,2.9,2414.999999999999
811,821,Samsung,Notebook 9,Ultrabook,13.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,0.81,1499.0
812,822,Dell,Vostro 5568,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,1000,0,0,Nvidia GeForce GTX,Windows 10,1.98,961.0
813,823,Dell,Vostro 3568,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,0,256,0,AMD Radeon,Windows 10,2.18,789.8099999999997
814,824,Lenovo,Thinkpad T470s,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,0,256,0,Intel HD Graphics,Windows 10,1.32,1859.0000000000002
815,825,Razer,Blade Stealth,Ultrabook,12.5,3840x2160,3840,2160,0,0,1,1,1,Intel Core i7,2.5,16,0,512,0,Intel HD Graphics,Windows 10,1.29,1799.0000000000007
816,826,HP,Chromebook 11,Netbook,11.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,4,0,0,16,Intel HD Graphics,Chrome OS,1.23,385.00000000000017
817,827,Dell,Alienware 17,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,16,1000,128,0,Nvidia GeForce GTX,Windows 10,4.36,2505.019999999999
818,828,Dell,Latitude 3480,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,Windows 10,1.76,755.0000000000001
819,829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,500,0,0,Intel HD Graphics,Windows 10,2.1,489.90000000000003
820,830,Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,4,0,128,0,Intel HD Graphics,Windows 10,1.25,1090.0
821,831,Lenovo,Thinkpad X1,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.7,8,0,512,0,Intel HD Graphics,Windows 10,1.13,2498.9999999999995
822,832,MSI,GL62M 7RD,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,0,256,0,Nvidia GeForce GTX,Windows 10,2.4,1198.9999999999998
823,833,Lenovo,ThinkPad X1,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,0,0,256,Intel HD Graphics,Windows 10,1.13,1875.0
824,834,Toshiba,Satellite Pro,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Processor,2.1,4,0,128,0,Intel HD Graphics,Windows 10,1.75,499.00000000000006
825,835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.1,1358.0000000000002
826,836,Dell,Latitude 3480,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,500,0,0,Intel HD Graphics,Windows 10,1.76,585.0000000000002
827,837,Acer,Chromebook 11,Netbook,11.6,1366x768,1366,768,1,0,0,1,0,Intel Celeron Dual,1.6,4,0,0,32,Intel HD Graphics,Chrome OS,1.35,355.00000000000006
828,838,Acer,Swift 3,Notebook,14.0,1920x1080,1920,1080,1,0,0,1,0,Intel Core i3,2.4,8,0,128,0,Intel HD Graphics,Windows 10,1.5,619.0
829,839,Razer,Blade Pro,Gaming,17.3,3840x2160,3840,2160,0,0,1,0,1,Intel Core i7,2.9,32,0,512,0,Nvidia GeForce GTX,Windows 10,3.49,5498.999999999995
830,840,Lenovo,Thinkpad X1,Ultrabook,14.0,2560x1440,2560,1440,0,1,0,1,0,Intel Core i7,2.6,16,0,512,0,Intel HD Graphics,Windows 10,1.1,2099.0000000000005
831,841,Asus,VivoBook Max,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,4,1000,0,0,Nvidia GeForce M,Linux,2.1,518.9999999999999
832,842,Lenovo,Thinkpad T460,Notebook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.3,8,0,256,0,Intel HD Graphics,Windows 10,1.7,1186.0000000000005
833,843,Lenovo,ThinkPad T470s,Notebook,14.0,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.6,8,0,256,0,Intel HD Graphics,Windows 10,1.32,1649.9999999999998
834,844,Dell,Alienware 15,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,3.21,2774.6299999999997
835,845,Asus,Rog GL702VS-BA023T,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.9,2419.000000000001
836,846,Toshiba,Satellite Pro,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.4,4,500,0,0,Intel HD Graphics,Windows 10,2.0,669.0000000000002
837,847,Lenovo,N42-20 Chromebook,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Processor,1.6,4,0,0,16,Intel HD Graphics,Chrome OS,1.5,324.99999999999994
838,848,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,128,0,0,Intel HD Graphics,Windows 10,2.3,589.9999999999998
839,849,Asus,Rog GL702VM-GC017T,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,16,1000,512,0,Nvidia GeForce GTX,Windows 10,2.73,1799.0000000000007
840,851,Dell,Alienware 17,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,32,1000,512,0,Nvidia GeForce GTX,Windows 10,4.42,3072.8900000000003
841,852,HP,ProBook 470,Notebook,17.3,1600x900,1600,900,1,0,0,0,0,Intel Core i5,2.5,8,1000,0,0,Nvidia GeForce MX,Windows 10,2.63,909.9999999999999
842,853,Dell,Vostro 3568,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,8,0,128,0,Intel HD Graphics,Windows 10,2.18,713.9899999999997
843,854,HP,EliteBook 840,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.5,8,0,512,0,Intel HD Graphics,Windows 7,1.54,1870.000000000001
844,855,Dell,Vostro 3568,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,4,0,256,0,AMD Radeon,Windows 10,2.18,738.9999999999998
845,856,HP,Chromebook X360,2 in 1 Convertible,11.6,1366x768,1366,768,1,0,0,0,1,Intel Celeron Dual,1.1,4,0,0,32,Intel HD Graphics,Chrome OS,1.4,614.9999999999998
846,857,Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.3,8,0,512,0,Nvidia GeForce M,Windows 10,1.45,1026.0
847,858,HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.28,2276.9999999999995
848,859,HP,EliteBook 840,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.5,8,0,512,0,Intel HD Graphics,Windows 10,1.54,1467.9999999999995
849,860,HP,250 G6,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,4,0,128,0,Intel HD Graphics,No OS,1.86,299.0000000000001
850,862,Asus,Rog GL502VM-DS74,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,128,0,Nvidia GeForce GTX,Windows 10,2.1,1898.9999999999998
851,863,Dell,Inspiron 5767,Notebook,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,1000,0,0,AMD Radeon,Linux,2.83,864.9999999999997
852,864,Lenovo,ThinkPad T470p,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,8,0,256,0,Nvidia GeForce GTX,Windows 10,1.96,1902.9999999999993
853,865,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.7,8,0,256,0,Nvidia GeForce GTX,Windows 10,2.3,786.9999999999999
854,866,Dell,Latitude 5580,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,0,128,0,Intel HD Graphics,Windows 10,1.9,945.0000000000003
855,867,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Pentium Quad,1.1,4,1000,0,0,Intel HD Graphics,Windows 10,2.0,449.0000000000001
856,868,HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,0,1,Intel Core i7,2.8,8,0,256,0,Intel HD Graphics,Windows 10,1.28,2558.999999999999
857,869,Dell,Inspiron 5368,Notebook,13.3,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.3,8,1000,0,0,Intel HD Graphics,Windows 10,1.62,649.0000000000002
858,870,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,Intel HD Graphics,No OS,2.2,468.9999999999999
859,871,Lenovo,ThinkPad E570,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,1000,0,0,Intel HD Graphics,Windows 10,2.3,850.66
860,872,HP,EliteBook 850,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.6,8,0,256,0,AMD Radeon,Windows 10,1.84,1348.9999999999998
861,873,Toshiba,Portege X30-D-10X,Notebook,13.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,4,0,128,0,Intel HD Graphics,Windows 10,1.05,1285.0000000000005
862,874,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,1000,0,0,Nvidia GeForce GTX,No OS,2.5,1017.0
863,875,Dell,XPS 13,Ultrabook,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i7,2.5,16,0,512,0,Intel Iris,Windows 10,1.29,2240.0
864,876,HP,Probook 450,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,Windows 10,2.07,909.9999999999999
865,877,Toshiba,Portégé Z30-C-188,Ultrabook,13.3,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.3,8,0,256,0,Intel HD Graphics,Windows 10,1.2,1095.0000000000002
866,878,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,2.7,8,0,256,0,Intel HD Graphics,Windows 10,1.37,1950.0000000000005
867,879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.56,902.0000000000003
868,880,Dell,Precision 3520,Workstation,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,8,1000,0,0,Nvidia Quadro,Windows 10,2.23,1778.0000000000002
869,881,Lenovo,ThinkPad L570,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,4,500,0,0,Intel HD Graphics,Windows 10,2.38,1055.0000000000002
870,882,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,AMD Radeon,No OS,2.2,478.99999999999983
871,883,Toshiba,Tecra A50-D-11D,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.7,8,0,256,0,Intel HD Graphics,Windows 10,2.0,1388.0000000000005
872,884,Lenovo,Thinkpad 13,Notebook,13.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i3,2.4,4,0,180,0,Intel HD Graphics,Windows 10,1.44,734.9999999999999
873,885,Samsung,Notebook 9,Ultrabook,15.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,16,0,256,0,Nvidia GeForce MX,Windows 10,1.23,1848.9999999999998
874,886,Dell,Latitude 7280,Ultrabook,12.5,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,8,0,256,0,Intel HD Graphics,Windows 10,1.6,1690.0000000000005
875,887,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Pentium Quad,1.1,4,1000,0,0,Intel HD Graphics,Linux,2.0,398.9899999999999
876,888,Xiaomi,Mi Notebook,Ultrabook,13.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.3,8,0,256,0,Nvidia GeForce MX,Windows 10,1.28,935.0000000000003
877,889,Dell,Vostro 5568,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,4,1000,128,0,Nvidia GeForce MX,Windows 10,2.18,912.5
878,890,HP,ProBook 450,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,4,0,256,0,Intel HD Graphics,Windows 10,2.04,838.9999999999998
879,891,HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.5,4,0,256,0,Intel HD Graphics,Windows 10,1.28,1699.9999999999993
880,892,HP,Pavilion x360,2 in 1 Convertible,15.6,1366x768,1366,768,1,0,0,0,1,Intel Core i5,2.5,4,500,0,0,Intel HD Graphics,Windows 10,2.3,684.8
881,893,Asus,VivoBook L402NA,Notebook,14.1,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.1,4,0,0,32,Intel HD Graphics,Windows 10,1.65,348.00000000000006
882,894,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.5,8,1000,0,0,Nvidia GeForce MX,Windows 10,2.2,669.0000000000002
883,895,Dell,Inspiron 3552,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Pentium Quad,1.6,4,500,0,0,Intel HD Graphics,Windows 10,2.2,368.99999999999994
884,896,HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.5,4,0,256,0,Intel HD Graphics,Windows 10,1.28,1799.0000000000007
885,897,Dell,Vostro 3568,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,AMD Radeon,Linux,2.18,455.69999999999976
886,898,Asus,Rog GL753VD-GC082T,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,12,1000,128,0,Nvidia GeForce GTX,Windows 10,2.2,1369.8999999999999
887,899,Acer,Chromebook C731-C78G,Netbook,11.6,1366x768,1366,768,1,0,0,1,0,Intel Celeron Dual,1.6,4,0,0,32,Intel HD Graphics,Chrome OS,1.25,297.00000000000006
888,900,Lenovo,IdeaPad 110-17ACL,Notebook,17.3,1600x900,1600,900,1,0,0,0,0,AMD A-Series,2.2,4,500,0,0,AMD Radeon,Windows 10,2.8,379.0
889,901,HP,Probook 640,Notebook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,4,0,128,0,Intel HD Graphics,Windows 10,1.95,1265.0000000000002
890,902,HP,Envy x360,2 in 1 Convertible,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i7,2.7,16,0,256,0,Intel HD Graphics,Windows 10,1.42,1399.0000000000007
891,903,Samsung,Notebook 9,Ultrabook,15.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,0,256,0,Intel HD Graphics,Windows 10,1.17,1699.0000000000007
892,904,Lenovo,ThinkPad T470s,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.32,1799.0000000000007
893,905,MSI,GS73VR Stealth,Gaming,17.3,3840x2160,3840,2160,0,0,1,1,0,Intel Core i7,2.6,16,2000,512,0,Nvidia GeForce GTX,Windows 10,2.43,2649.0
894,906,Toshiba,Portege X30-D-10V,Notebook,13.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.05,1474.9999999999995
895,908,Dell,Inspiron 7567,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,8,1000,0,0,Nvidia GeForce GTX,Linux,2.62,928.9999999999997
896,909,HP,ProBook 450,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,1000,0,0,Nvidia GeForce MX,Windows 10,2.04,900.0000000000001
897,910,Dell,Vostro 3568,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,AMD Radeon,Windows 10,2.18,613.9999999999999
898,911,Dell,Latitude 5580,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.6,8,500,0,0,Intel HD Graphics,Windows 10,1.9,935.0000000000003
899,912,Dell,XPS 13,2 in 1 Convertible,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i7,1.3,8,0,512,0,Intel HD Graphics,Windows 10,1.24,2013.0999999999995
900,913,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.7,32,0,512,0,Nvidia GeForce GTX,Windows 10,3.58,1279.0000000000005
901,914,Dell,XPS 13,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,0,1,Intel Core i7,1.3,16,0,256,0,Intel HD Graphics,Windows 10,1.22,1649.0000000000002
902,915,Lenovo,ThinkPad X1,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.7,8,0,0,256,Intel HD Graphics,Windows 10,1.13,2049.000000000001
903,916,Lenovo,ThinkPad T570,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,0,512,0,Intel HD Graphics,Windows 10,1.95,1962.9900000000007
904,917,LG,Gram 15Z970,Ultrabook,15.6,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,2.7,16,0,512,0,Intel HD Graphics,Windows 10,1.08,2099.0000000000005
905,918,HP,Elitebook 820,Netbook,12.5,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,0,512,0,Intel HD Graphics,Windows 10,1.26,1482.9999999999995
906,919,Acer,Chromebook CB5-571-C1DZ,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Celeron Dual,1.5,4,0,0,16,Intel HD Graphics,Chrome OS,2.2,358.9999999999999
907,920,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.3,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.6,788.9999999999997
908,922,LG,Gram 14Z970,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,2.7,8,0,512,0,Intel HD Graphics,Windows 10,0.98,1898.9999999999998
909,923,Dell,Latitude 5480,Notebook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.8,8,0,256,0,Intel HD Graphics,Windows 10,1.6,1205.0
910,924,HP,Elitebook Folio,Ultrabook,12.5,3840x2160,3840,2160,0,0,1,0,1,Intel Core M,1.2,8,0,240,0,Intel HD Graphics,Windows 10,1.09,3099.9999999999986
911,925,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,6,0,256,0,Nvidia GeForce MX,Windows 10,2.2,788.9999999999997
912,926,HP,ProBook 450,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,0,256,0,Nvidia GeForce MX,Windows 10,2.04,1018.99
913,927,Acer,Aspire E5-575,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.4,4,1000,0,0,Intel HD Graphics,Windows 10,2.4,499.00000000000006
914,928,Lenovo,ThinkPad 13,Notebook,13.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,4,0,128,0,Intel HD Graphics,Windows 10,1.44,881.0000000000003
915,930,HP,Probook 430,Notebook,13.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.49,960.0000000000001
916,931,MSI,GE72VR 6RF,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.7,1599.0
917,932,Dell,Inspiron 7567,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,128,0,Nvidia GeForce GTX,Windows 10,2.6,1348.9999999999998
918,933,MSI,GL62M 7RD,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.2,1119.9099999999996
919,934,Dell,Vostro 3568,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,4,1000,0,0,AMD Radeon,Windows 10,2.18,684.9900000000002
920,935,HP,EliteBook 850,Ultrabook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.5,8,0,256,0,AMD Radeon,Windows 10,1.84,1296.9900000000005
921,936,HP,Envy 13-AB077cl,Ultrabook,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i7,2.7,8,0,256,0,Intel HD Graphics,Windows 10,1.39,1149.0
922,937,Toshiba,Tecra Z50-C-140,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,16,0,256,0,Nvidia GeForce M,Windows 10,2.4,1975.0000000000005
923,938,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,1,1,Intel Core i5,2.5,8,0,512,0,Intel HD Graphics,Windows 10,1.37,1825.0000000000002
924,939,Dell,Latitude 3580,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,Windows 10,1.95,729.8999999999999
925,940,Lenovo,Thinkpad X270,Ultrabook,12.5,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.7,8,0,256,0,Intel HD Graphics,Windows 10,1.36,1649.9999999999998
926,941,HP,Probook 650,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.3,8,0,256,0,Intel HD Graphics,Windows 10,2.31,1164.9999999999998
927,942,Dell,Vostro 3568,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,4,1000,0,0,Intel HD Graphics,Windows 10,2.18,708.0599999999998
928,943,HP,ProBook 640,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,Windows 10,1.95,1149.0
929,944,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Pentium Quad,1.1,4,1000,0,0,Intel HD Graphics,Windows 10,2.2,309.0000000000001
930,945,HP,EliteBook 820,Ultrabook,12.5,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,Windows 10,1.26,1578.9999999999998
931,946,HP,250 G6,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,4,1000,0,0,Intel HD Graphics,No OS,1.86,288.9000000000001
